,Diff_Kd,Diff_Str,Diff_Td,Diff_Sub,Diff_Head,Diff_Body,Diff_Leg,Diff_Distance,Diff_Clinch,Diff_Ground,Diff_Ctrl,Fighter_1_W
1789,0,-54,1,0,-38,-14,-2,-56,2,0,108,0
1790,0,-15,-1,0,8,-1,8,15,-1,1,47,1
1791,0,-25,4,1,24,1,0,2,11,12,-183,1
1792,1,-113,3,0,55,30,28,100,18,-5,-480,1
1793,0,-17,-6,0,10,4,3,5,-3,15,722,1
1794,0,-26,-1,0,-21,-3,-2,-12,-9,-5,-146,0
1795,0,2,-1,0,-8,2,4,-14,4,8,253,1
1796,0,-10,0,0,6,-10,-6,-10,0,0,-43,0
1797,0,-14,0,0,-24,10,0,0,1,-15,-450,0
1798,0,3,-6,1,-5,0,2,-3,-5,5,517,1
1799,0,-33,7,0,-22,-11,0,-14,-19,0,579,0
1800,-3,-9,2,0,-25,17,17,-4,0,13,-82,1
1801,1,-24,0,0,-1,19,6,25,0,-1,98,1
1802,0,-16,2,0,-6,16,6,12,2,2,-170,1
1803,0,-49,0,0,-21,-13,-15,-50,3,-2,-100,0
1804,1,-9,-1,0,13,-5,1,-8,4,13,-30,1
1805,0,-1,1,0,-2,0,3,-3,-2,6,128,1
1806,0,-13,0,0,3,6,4,13,0,0,4,1
1807,0,-7,0,-1,17,1,-11,-10,9,8,9,1
1808,0,-77,-4,2,36,29,12,34,-2,45,451,1
1809,-1,-53,-2,0,36,2,15,52,0,1,195,1
1810,0,-39,0,-2,45,8,-14,25,5,9,53,1
1811,-1,-64,-2,1,-41,-17,-6,-47,-9,-8,-29,0
1812,0,-11,0,0,18,-11,4,3,4,4,7,1
1813,0,5,-2,0,4,-12,3,2,-23,16,285,1
1814,0,-12,2,0,-10,0,-2,-12,0,0,6,0
1815,0,-26,0,0,-3,-17,-6,-3,-23,0,-378,0
1816,0,-16,0,0,24,-2,-6,10,2,4,323,1
1817,0,4,0,2,4,1,-1,-9,13,0,38,0
1818,0,-1,3,0,1,-8,6,2,-3,0,132,0
1819,0,-12,-2,-1,2,11,-1,-6,11,7,478,1
1820,0,-17,-1,1,15,4,-2,9,3,5,12,1
1821,0,23,-2,2,1,13,9,13,7,3,-164,0
1822,-2,7,4,0,-11,-5,9,-3,-6,2,-327,1
1823,0,-41,0,1,-32,11,-20,-20,-21,0,-91,0
1824,1,-66,-2,0,58,0,8,46,18,2,116,1
1825,0,-40,-1,0,9,23,8,17,1,22,155,1
1826,1,18,0,-1,-2,-5,-11,-23,1,4,170,1
1827,0,-15,3,0,-3,0,18,15,1,-1,-109,1
1828,0,-49,0,0,41,5,3,24,25,0,-256,1
1829,1,-25,-6,0,28,-5,2,-2,-1,28,235,1
1830,0,-1,0,0,-3,1,1,-2,1,0,6,0
1831,-2,-32,-6,1,8,16,8,16,9,7,325,1
1832,0,-21,2,-1,16,5,0,5,1,15,-244,1
1833,0,-48,-3,0,6,12,30,30,0,18,235,1
1834,0,-25,0,0,8,-10,-23,-25,0,0,0,0
1835,0,-27,0,0,15,6,6,22,1,4,2,1
1836,0,-26,-1,0,31,-6,1,32,-5,-1,180,1
1837,1,-26,6,0,14,12,0,15,4,7,-394,1
1838,0,-2,-5,0,-3,6,-1,-2,-4,8,441,1
1839,0,-55,4,0,-62,-2,9,-56,0,1,292,0
1840,0,6,0,-1,-10,-4,20,9,5,-8,-123,0
1841,0,15,-2,0,7,2,-24,-10,-9,4,35,1
1842,-2,-28,0,0,-1,18,11,-1,1,28,176,1
1843,0,-9,0,0,0,-9,0,1,-10,0,62,0
1844,1,-6,-3,0,-8,2,0,4,0,-10,-357,0
1845,0,-80,0,0,-14,-85,19,-81,1,0,-1,0
1846,0,3,1,0,4,-8,1,-4,1,0,147,1
1847,0,-63,-4,0,-37,-26,0,-8,-18,-37,-307,0
1848,0,4,0,1,3,2,-9,-8,-1,5,60,1
1849,-1,1,-1,-1,-9,0,10,1,3,-3,-205,0
1850,0,15,1,0,0,10,5,12,3,0,96,0
1851,0,20,1,-1,24,7,-11,18,0,2,-19,0
1852,0,15,-1,1,0,-11,-4,-18,-1,4,239,1
1853,0,-31,3,1,25,7,-1,37,-6,0,-330,1
1854,1,8,-4,-1,7,-1,2,2,2,4,-305,0
1855,0,26,0,0,-42,1,15,-26,0,0,-1,1
1856,0,-10,-4,0,10,-1,1,1,-1,10,705,1
1857,0,-7,-3,0,-7,-1,1,0,-4,-3,-268,0
1858,0,-24,0,0,5,8,11,27,-7,4,150,1
1859,0,-77,-7,2,50,22,5,4,27,46,459,1
1860,0,8,-2,0,-2,2,-8,-8,-1,1,183,1
1861,0,-33,0,0,-11,3,-25,-29,0,-4,-39,0
1862,0,-64,0,0,43,11,10,49,9,6,131,1
1863,0,-26,3,0,22,2,2,7,9,10,147,1
1864,0,30,-1,0,46,-12,-4,32,1,-3,-178,0
1865,0,-19,-4,2,-19,0,0,-4,1,-16,-452,0
1866,0,-49,0,0,37,1,11,20,10,19,434,1
1867,-1,-6,-4,0,10,-1,-3,-5,2,9,130,1
1868,0,-14,-2,0,-3,0,-11,3,-12,-5,85,0
1869,0,-16,-5,0,-24,2,6,0,-2,-14,-167,0
1870,0,-39,0,0,5,12,22,32,4,3,-120,1
1871,0,-49,-3,-1,44,2,3,2,6,41,-186,1
1872,0,35,0,-2,2,-18,-19,-18,-4,-13,138,1
1873,0,7,-2,0,-6,0,-1,5,-1,-11,22,1
1874,0,-16,0,0,-10,-4,-2,2,-2,-16,-406,0
1875,0,-2,0,1,-1,-13,12,0,0,-2,-38,0
1876,0,-22,0,0,-30,10,-2,-13,-7,-2,11,0
1877,0,-6,0,0,10,-3,-1,8,-2,0,0,1
1878,0,-41,-1,0,36,6,-1,10,5,26,395,1
1879,0,-26,4,0,21,15,-10,13,12,1,-44,1
1880,0,-24,-3,0,-10,4,30,31,-10,3,183,1
1881,0,-37,-3,0,-22,-7,-8,-23,-5,-9,-371,0
1882,0,-55,-3,0,-19,-22,-14,-45,-9,-1,133,0
1883,0,-4,-3,0,-3,4,-5,1,-5,0,-131,0
1884,0,-24,0,0,6,7,11,24,0,0,7,1
1885,0,-16,1,0,-7,-4,-5,-10,-2,-4,-186,0
1886,0,-3,-8,0,-5,6,-4,4,1,-8,-396,0
1887,0,-38,-1,0,22,11,5,24,12,2,102,1
1888,0,-2,0,-1,-15,-3,16,11,-11,-2,-37,0
1889,0,21,2,0,-10,-10,-1,-2,-19,0,278,1
1890,0,-3,-3,0,-33,13,17,-5,1,1,39,0
1891,0,14,-6,0,13,1,0,14,3,-3,-458,0
1892,0,-23,1,0,-25,0,2,-12,-14,3,-3,0
1893,1,-40,0,0,17,9,14,41,1,-2,19,1
1894,0,-19,-1,0,12,-7,14,24,-1,-4,194,1
1895,-1,84,0,0,-14,-40,-30,-73,-13,2,32,1
1896,0,-7,0,0,-40,-9,42,-3,-4,0,-3,0
1897,0,16,1,-1,-10,14,12,9,-1,8,124,0
1898,0,20,-2,0,-5,-8,-7,-26,2,4,11,1
1899,0,2,-3,0,4,1,-3,-5,0,7,-76,0
1900,0,-35,-4,1,29,0,6,6,4,25,555,1
1901,0,14,-2,4,8,-2,8,20,0,-6,-292,0
1902,0,-50,1,0,-91,21,20,-45,-5,0,19,0
1903,0,-32,1,0,-19,-10,-3,-16,-6,-10,230,0
1904,0,-5,-3,0,-7,-6,8,0,-10,5,-82,0
1905,0,-2,-1,-2,-9,12,-1,-1,3,0,-120,1
1906,-1,-16,1,0,-21,6,-1,-2,0,-14,35,0
1907,0,-45,-1,-1,43,2,0,2,4,39,524,1
1908,0,-10,-1,0,28,1,-19,-3,4,9,78,1
1909,0,-9,-2,0,24,5,-20,-12,21,0,-7,1
1910,0,-48,0,0,52,-3,-1,32,10,6,194,1
1911,-1,34,0,0,-12,34,12,35,-1,0,-14,0
1912,0,-35,-2,1,16,2,17,14,2,19,420,1
1913,0,-21,-1,-1,-14,-1,-6,-8,0,-13,-140,0
1914,0,-85,-1,0,-59,-18,-8,-64,-21,0,-95,0
1915,0,0,-6,1,-3,2,1,-2,-2,4,815,1
1916,0,-9,1,-2,-8,24,-7,2,9,-2,0,1
1917,0,-5,-2,0,0,1,4,-2,-1,8,170,1
1918,0,-23,0,0,7,16,0,24,-1,0,-149,1
1919,0,-9,2,0,-13,-11,33,5,4,0,-141,1
1920,0,-24,0,0,-20,0,-4,3,-25,-2,356,0
1921,0,-1,-1,0,9,-10,2,-3,2,2,17,1
1922,0,-9,-2,1,4,-11,16,10,-1,0,183,1
1923,-1,9,-2,0,7,-3,5,10,-9,8,46,0
1924,0,6,1,0,-8,16,-2,-2,14,-6,70,0
1925,-1,-23,2,-1,25,-1,-1,14,2,7,-359,1
1926,0,7,0,0,-8,6,-5,1,-8,0,102,1
1927,0,-7,-1,0,-2,-7,2,-4,-5,2,227,0
1928,2,0,-4,0,7,4,-11,-4,7,-3,-101,1
1929,0,-27,-2,0,3,-3,27,26,2,-1,195,1
1930,0,-18,-2,0,1,-19,0,-1,-17,0,-76,0
1931,0,-22,-1,0,12,3,7,22,-1,1,-46,1
1932,0,-28,-5,0,-25,-6,3,0,2,-30,-660,0
1933,0,-11,2,0,-4,-8,1,-17,-4,10,101,0
1934,1,-11,-1,1,5,10,-4,-1,0,12,-431,1
1935,0,-15,-6,3,-14,-1,0,-8,5,-12,-794,0
1936,0,21,-1,0,17,0,4,21,0,0,88,0
1937,0,-117,1,0,25,33,59,112,10,-5,150,1
1938,0,-22,-1,0,-22,4,-4,-3,-8,-11,-233,0
1939,0,17,-3,0,17,5,-5,10,1,6,-384,0
1940,0,9,-6,0,4,-10,15,13,1,-5,-424,0
1941,0,14,-5,0,6,-19,-1,-20,-15,21,471,1
1942,0,-55,3,0,27,10,18,16,11,28,5,1
1943,-2,-52,0,0,-45,-9,2,-41,-5,-6,56,0
1944,0,-34,-6,0,-24,-5,-5,-20,-4,-10,-512,0
1945,-1,-43,3,0,-25,-14,-4,-22,-7,-14,172,0
1946,0,-40,0,0,10,23,7,21,19,0,-39,1
1947,0,-14,0,0,4,9,1,19,-5,0,130,1
1948,1,-35,-2,0,40,-6,1,-2,23,14,179,1
1949,0,-21,-1,0,6,6,9,19,1,1,-1,1
1950,0,-40,-1,0,31,7,2,-2,2,40,488,1
1951,0,-16,-2,1,-17,-6,7,-1,-2,-13,-103,0
1952,0,-17,-6,-2,16,2,-1,-7,-2,26,460,1
1953,1,-20,0,0,23,-12,9,-16,33,3,152,1
1954,0,-27,-1,0,28,0,-1,26,1,0,8,1
1955,0,-51,1,0,-49,-2,0,-52,1,0,218,0
1956,0,-17,0,0,10,5,2,14,3,0,-19,1
1957,0,-4,-2,-2,-5,0,1,4,1,-9,-94,0
1958,0,-33,-1,0,13,10,10,29,0,4,-331,1
1959,-1,0,-3,1,-21,12,9,15,4,-19,-102,0
1960,0,-86,4,0,54,37,-5,23,66,-3,30,1
1961,0,-15,0,0,6,9,0,16,-1,0,-4,1
1962,0,-23,0,0,24,6,-7,12,11,0,-172,1
1963,2,26,-2,0,-7,-10,-9,-33,8,-1,195,1
1964,0,-2,1,0,13,-10,-1,2,0,0,-1,1
1965,-1,-36,1,0,-35,-4,3,-11,-3,-22,95,0
1966,0,-30,-3,0,41,-5,-6,19,11,0,124,1
1967,0,-15,1,0,6,1,8,18,3,-6,-27,1
1968,0,-64,-3,1,-59,-2,-3,-5,-2,-57,-617,0
1969,0,-2,-1,0,-7,7,2,18,-11,-5,66,1
1970,1,32,0,-1,35,1,-4,15,3,14,-81,0
1971,0,9,1,0,-14,5,0,-9,0,0,-39,1
1972,0,-39,-1,0,49,1,-11,19,5,15,79,1
1973,0,20,-6,1,-22,1,1,0,0,-20,671,1
1974,-1,-14,-1,0,-17,5,-2,-11,0,-3,-398,0
1975,0,-3,1,0,-9,9,3,14,-3,-8,-187,1
1976,0,-22,0,0,17,-3,8,8,3,11,-146,1
1977,0,9,0,0,-20,37,-8,8,1,0,0,0
1978,0,7,1,-1,-4,-3,0,-6,-7,6,-379,1
1979,0,-19,-3,-2,16,3,0,-2,0,21,820,1
1980,0,-5,-2,-2,34,-15,-14,11,-6,0,156,1
1981,0,-25,2,-1,19,10,-4,-2,23,4,46,1
1982,0,-13,3,1,15,-4,2,2,-5,16,44,1
1983,0,-34,1,0,0,19,15,44,-10,0,-284,1
1984,0,-41,-4,0,60,5,-24,38,2,1,109,1
1985,0,-27,1,0,21,8,-2,18,8,1,-195,1
1986,0,-19,-3,0,-4,-14,-1,-11,-11,3,125,0
1987,-1,-2,-1,-2,0,13,-11,-12,-6,20,362,1
1988,0,-10,-2,0,-1,3,8,9,1,0,-10,1
1989,1,-7,2,0,4,-23,12,1,-1,-7,379,0
1990,0,-9,0,0,-13,4,0,-3,-6,0,-70,0
1991,0,9,6,-2,11,1,-3,6,5,-2,315,0
1992,0,-13,0,2,-16,4,-1,-7,7,-13,-202,0
1993,0,-36,1,0,24,-3,15,35,-1,2,-23,1
1994,0,-10,-5,-1,-9,4,-5,-1,-1,-8,-650,0
1995,-1,-33,-3,0,8,12,13,16,12,5,647,1
1996,-1,-12,0,0,18,-6,0,3,-1,10,403,1
1997,0,-1,-1,-1,-1,5,-3,6,-1,-4,400,1
1998,0,-8,3,1,-4,4,8,4,0,4,219,1
1999,-1,-50,1,-2,-34,-3,-13,-31,-1,-18,47,0
2000,0,-39,-1,0,22,10,7,39,0,0,50,1
2001,-1,-6,-4,-2,-2,-1,-3,-5,2,-3,-197,0
2002,0,-22,-1,0,8,7,7,14,1,7,159,1
2003,0,6,-1,-3,0,-2,-4,-13,1,6,416,1
2004,0,-32,-3,1,20,9,3,2,-3,33,508,1
2005,0,0,-4,-2,2,-8,6,-2,2,0,37,1
2006,-1,-32,-3,-2,-50,8,10,2,-12,-22,-311,0
2007,0,-21,-1,0,15,-4,10,8,-1,14,218,1
2008,0,1,-7,1,9,-9,-1,-4,4,-1,329,1
2009,1,-2,-2,0,0,-2,0,-2,2,-2,-17,0
2010,0,-26,-1,1,-31,4,1,-2,3,-27,-711,0
2011,0,-41,3,-3,17,17,7,11,9,21,38,1
2012,0,-5,-5,0,-8,2,1,1,-1,-5,-353,0
2013,0,-3,0,1,-24,15,6,-7,5,-1,-50,0
2014,-1,-29,-3,0,35,-7,1,22,1,6,53,1
2015,1,-2,-6,-2,7,-10,1,-1,-2,1,-690,0
2016,0,11,-5,1,-7,0,18,13,-2,0,-355,0
2017,0,20,-1,-1,-12,-2,-6,-7,-6,-7,-144,1
2018,0,12,-5,-2,-9,-3,0,1,-4,-9,473,1
2019,0,-7,-1,0,5,2,0,14,-2,-5,-55,1
2020,-1,7,-5,0,-13,20,0,13,-3,-3,-311,0
2021,0,0,-4,1,-5,-2,7,3,2,-5,-509,0
2022,0,-28,-1,0,20,3,5,26,2,0,6,1
2023,0,-51,3,0,-44,-4,-3,-11,-22,-18,88,0
2024,0,6,-3,0,17,-4,-7,7,-1,0,-227,0
2025,0,-17,4,-2,3,7,7,16,4,-3,-492,1
2026,0,-14,-1,0,0,12,2,9,6,-1,274,1
2027,0,-6,-4,0,-15,-4,13,-2,-4,0,-254,0
2028,0,4,-4,0,7,7,-10,-1,5,0,-382,0
2029,0,-26,6,-1,-4,25,5,25,-2,3,-230,1
2030,0,-4,-4,0,-2,-1,7,4,-2,2,217,1
2031,0,-20,3,0,2,-13,-9,-23,3,0,172,0
2032,0,-11,0,0,-4,-4,19,-12,23,0,373,1
2033,0,-41,4,0,9,16,16,38,0,3,-330,1
2034,-1,7,-4,0,7,-6,-8,2,-11,2,-202,1
2035,0,16,-6,0,23,1,-8,17,-1,0,-218,0
2036,0,-28,-3,0,13,4,11,9,7,12,558,1
2037,0,-21,-4,0,21,-9,9,5,-2,18,509,1
2038,0,6,-2,0,-1,2,-7,-12,6,0,29,1
2039,0,-2,0,0,0,9,-11,10,-12,0,-123,0
2040,0,-10,-2,2,-13,4,-1,1,-2,-9,-641,0
2041,0,-29,0,0,14,16,-1,34,-4,-1,-56,1
2042,0,-35,-5,0,6,4,25,16,17,2,223,1
2043,0,-47,-4,0,35,7,5,13,0,34,652,1
2044,0,7,-8,0,3,-10,0,-2,-15,10,470,1
2045,0,17,-4,1,-8,1,-10,2,-9,-10,-14,1
2046,0,5,-7,0,-6,3,8,10,0,-5,-321,0
2047,0,0,-2,-1,-4,2,2,5,-3,-2,-234,0
2048,0,43,-1,0,17,5,21,14,22,7,59,0
2049,1,-8,2,2,-6,0,14,4,-3,7,-55,1
2050,0,17,-5,0,19,0,-2,7,14,-4,-157,0
2051,0,-32,1,0,22,2,8,12,20,0,-101,1
2052,1,-28,2,0,20,0,8,29,0,-1,-52,1
2053,0,0,-1,-1,-4,3,1,-1,-3,4,122,1
2054,0,10,1,0,16,0,-26,6,-16,0,-24,1
2055,0,-19,-6,1,22,2,-5,-2,2,19,602,1
2056,0,8,-1,-1,9,7,-8,2,1,5,323,0
2057,0,9,0,0,0,-7,-2,2,-9,-2,-82,1
2058,0,-39,-2,1,-33,0,-6,0,-4,-35,-470,0
2059,0,-16,-2,2,-13,-6,3,-4,-5,-7,-703,0
2060,0,-7,0,0,-1,-5,-1,2,-4,-5,52,0
2061,0,-13,0,0,9,4,0,5,2,6,-411,1
2062,0,-28,-10,2,10,19,-1,2,26,0,493,1
2063,0,-4,-2,0,7,3,-6,4,0,0,235,1
2064,0,-3,-1,-2,4,2,-9,-1,0,-2,-448,0
2065,0,-47,-2,0,-13,-34,0,0,-17,-30,-656,0
2066,0,-43,-1,-1,35,13,-5,21,17,5,-104,1
2067,0,28,0,0,44,-1,-15,23,0,5,18,0
2068,0,6,-4,0,12,-5,-13,-11,-6,11,165,1
2069,0,-3,-6,-1,-9,6,6,-14,7,10,671,1
2070,0,8,0,0,13,6,-27,12,-16,-4,-353,1
2071,-1,-10,0,0,-5,-6,1,3,-5,-8,1,0
2072,0,-27,2,0,19,14,-6,27,4,-4,-515,1
2073,0,-11,-5,-2,24,-2,-11,-12,0,23,732,1
2074,0,-5,-3,0,12,-1,-6,-9,2,12,557,1
2075,1,-50,-5,0,30,3,17,27,6,17,357,1
2076,0,-36,-9,0,-6,-16,-14,-5,-10,-21,-830,0
2077,0,-13,-9,0,11,-2,4,8,-8,13,645,1
2078,1,-39,0,0,0,-20,-19,-45,7,-1,34,0
2079,0,-28,-6,-1,-17,-11,0,-2,-7,-19,-527,0
2080,0,-4,0,0,7,-19,8,3,-8,1,12,0
2081,0,0,0,0,-2,-2,4,4,-4,0,78,0
2082,0,-4,1,0,10,1,-7,-2,4,2,-97,1
2083,0,-7,-1,0,-12,12,-7,-5,0,-2,-61,0
2084,0,6,-3,0,4,5,-3,5,1,0,-111,0
2085,0,-13,-1,0,2,1,-16,16,-8,-21,-358,0
2086,0,-6,1,0,0,4,2,4,2,0,-54,1
2087,-1,-9,0,0,-7,1,15,9,-3,3,61,1
2088,0,-3,-3,-1,-8,6,5,5,-1,-1,285,1
2089,0,-26,-1,0,28,5,-7,20,2,4,123,1
2090,0,-11,1,0,10,1,0,11,0,0,-2,1
2091,0,-29,-1,-3,-16,-14,1,-3,-12,-14,-90,0
2092,-1,-70,1,0,61,8,1,26,15,29,144,1
2093,0,22,-5,0,-17,-5,0,-12,-5,-5,524,1
2094,0,5,0,0,1,-1,-5,-5,0,0,-16,1
2095,1,11,1,-2,-11,-2,2,-4,-6,-1,61,1
2096,0,2,1,-3,-6,6,2,-5,-2,9,164,0
2097,0,-38,-8,0,30,5,3,37,0,1,210,1
2098,0,-6,0,0,0,-4,-2,-7,1,0,97,0
2099,0,9,-1,0,-8,11,6,5,5,-1,44,0
2100,0,-22,0,0,-46,22,2,-19,-3,0,69,0
2101,0,-32,-2,0,32,0,0,3,0,29,833,1
2102,0,-18,-4,0,14,1,3,-2,-2,22,547,1
2103,0,-17,1,-4,24,-8,1,12,4,1,-236,1
2104,0,29,-1,0,6,0,-35,-31,2,0,32,1
2105,0,5,-2,0,1,5,-1,5,0,0,-52,0
2106,1,3,-4,0,-21,-8,26,-7,6,-2,262,1
2107,0,-19,-4,0,-11,0,-8,-5,-6,-8,-314,0
2108,0,-20,-3,-2,17,-4,7,6,1,13,581,1
2109,-1,-3,-2,-1,-6,-1,4,6,2,-11,-143,0
2110,0,-34,-2,0,3,23,8,16,18,0,316,1
2111,0,-22,0,-2,1,2,19,14,1,7,100,1
2112,0,-20,-1,0,17,1,2,16,4,0,-58,1
2113,0,-21,-1,2,24,8,-11,22,-1,0,118,1
2114,0,-105,-1,0,88,14,3,101,4,0,34,1
2115,0,-31,0,3,29,7,-5,13,2,16,105,1
2116,0,-57,0,0,-57,-7,7,-50,-7,0,-2,0
2117,0,-50,-3,1,-50,0,0,5,1,-56,-637,0
2118,0,7,-4,1,4,5,-2,0,11,-4,-310,0
2119,0,-7,0,0,-1,0,-6,-9,0,2,-31,0
2120,-1,-34,0,0,1,37,-4,41,-11,4,-101,1
2121,0,-64,-2,0,34,4,26,25,0,39,468,1
2122,-1,-11,7,1,-2,-9,0,-9,-4,2,459,0
2123,0,-2,-4,0,15,-5,-8,-8,3,7,452,1
2124,-1,-47,0,0,27,16,4,26,18,3,20,1
2125,0,5,-2,-3,9,-4,0,5,-9,9,57,0
2126,0,16,-3,0,-20,6,-2,-23,5,2,265,1
2127,0,13,-1,-1,12,-9,10,14,4,-5,-410,0
2128,0,-51,-2,0,19,10,22,20,22,9,298,1
2129,-1,-59,-1,0,50,18,-9,57,2,0,34,1
2130,-1,-66,2,0,-53,-20,7,-6,-53,-7,75,0
2131,0,-5,5,1,-5,-39,39,43,-23,-25,558,0
2132,0,-17,-7,1,19,4,-6,-2,16,3,528,1
2133,1,-42,2,-2,47,-5,0,28,7,7,-165,1
2134,-1,-2,-2,-1,1,9,-12,-6,8,-4,-72,0
2135,0,-4,0,0,2,0,-6,-2,0,-2,2,0
2136,0,-18,1,0,-33,0,15,-20,-1,3,171,0
2137,0,12,0,0,-2,-5,-5,-1,-12,1,-31,1
2138,-1,-43,-1,0,17,14,12,38,5,0,77,1
2139,-1,-14,0,-2,-17,-1,4,-5,-1,-8,-212,0
2140,2,-15,0,0,21,-1,-5,18,-1,-2,-45,1
2141,0,-1,-2,-5,7,-2,-4,4,1,-4,99,1
2142,0,0,2,1,-9,-6,15,10,-1,-9,-182,1
2143,0,-6,0,2,2,-1,5,3,4,-1,-12,1
2144,0,32,-1,-1,-14,-8,-10,-40,-4,12,205,1
2145,0,-1,-3,-1,-7,1,7,-6,-3,10,331,1
2146,0,-47,-6,-4,54,-3,-4,3,-6,50,581,1
2147,0,2,-1,2,0,-8,6,-5,1,2,238,1
2148,0,2,0,0,3,-6,1,-2,0,0,214,1
2149,0,-53,2,0,16,24,13,38,15,0,-130,1
2150,-1,-25,1,0,30,7,-12,16,-1,10,-62,1
2151,0,-40,-9,0,-33,-7,0,-9,0,-31,-468,0
2152,0,-21,-1,1,9,11,1,2,18,1,457,1
2153,0,-13,-2,0,4,-17,0,-4,-12,3,-78,0
2154,0,-36,0,0,13,5,18,22,13,1,-18,1
2155,0,-18,-4,0,12,0,6,18,0,0,410,1
2156,0,-27,1,0,8,17,2,12,9,6,243,1
2157,0,-23,0,0,27,5,-9,21,2,0,106,1
2158,0,-2,-6,0,18,-4,-12,-9,0,11,176,1
2159,1,-22,5,0,-23,-1,2,2,-11,-13,218,0
2160,0,-24,1,-1,-17,-10,3,8,-14,-18,14,0
2161,-1,-115,0,0,-42,-46,-27,-88,-20,-7,-15,0
2162,1,19,-3,0,-6,-7,-6,-6,-13,0,437,1
2163,0,-26,0,0,17,4,5,10,16,0,401,1
2164,0,-11,-1,0,7,2,2,9,0,2,476,1
2165,0,-17,-1,0,-14,8,23,13,4,0,142,1
2166,0,-59,-1,0,-24,-27,-8,-12,-43,-4,53,0
2167,-1,-40,0,0,-2,18,24,31,3,6,80,1
2168,-1,-11,-2,0,-2,15,-2,-3,12,2,78,1
2169,-1,-11,0,0,-37,-1,27,-11,4,-4,68,0
2170,0,-7,1,0,-2,1,-6,-6,3,-4,49,0
2171,0,-44,-4,2,-40,-11,7,-4,-12,-28,-518,0
2172,0,-15,-2,0,27,2,-14,-5,-6,26,463,1
2173,0,-39,2,0,26,12,1,21,16,2,-73,1
2174,2,23,-1,0,-15,4,-12,-21,0,-2,167,1
2175,0,-8,-2,-2,-15,5,2,0,-7,-1,-416,0
2176,0,1,3,-2,5,-1,-3,-7,0,8,20,0
2177,0,-33,-3,0,53,-15,-5,43,-11,1,50,1
2178,0,22,-5,0,11,-24,-9,-3,-19,0,241,1
2179,1,7,-2,0,-4,1,-4,-17,-3,13,366,1
2180,0,-13,4,0,-2,15,0,17,2,-6,-388,1
2181,0,-10,4,1,1,5,4,4,2,4,-171,1
2182,-1,-27,-1,0,-21,-4,-2,-15,0,-12,-137,0
2183,0,31,-2,0,-33,6,-4,-27,-4,0,-1,1
2184,0,-4,-3,-1,21,0,-17,-22,6,20,216,1
2185,0,11,-4,-7,7,2,2,7,3,1,-419,0
2186,0,0,2,0,-13,3,10,1,0,-1,-562,1
2187,0,8,-4,-1,-3,11,0,11,3,-6,-642,0
2188,-1,14,4,0,-13,0,-1,-11,-3,0,-35,1
2189,0,-34,0,0,14,5,15,12,17,5,-131,1
2190,0,-25,-6,0,-28,4,-1,8,-4,-29,-775,0
2191,1,-2,-9,-1,-3,-2,7,3,2,-3,379,1
2192,0,-4,-2,-1,0,2,2,-3,3,4,287,1
2193,0,-10,-1,-1,9,8,-7,7,3,0,92,1
2194,0,-6,0,1,11,3,-8,-13,8,11,38,1
2195,0,9,-3,0,20,-2,-9,7,0,2,-232,0
2196,0,14,-2,0,12,-2,4,5,-4,13,298,0
2197,0,0,-7,-1,1,-3,2,-7,-2,9,503,1
2198,0,14,-1,0,-13,1,-2,-6,2,-10,35,1
2199,0,10,-5,0,-18,5,3,6,1,-17,622,1
2200,0,-3,0,0,-37,-2,42,39,-34,-2,63,1
2201,0,-42,-5,0,-18,0,-24,-2,-38,-2,-329,0
2202,0,2,0,0,19,-13,-8,-1,-6,5,167,1
2203,0,-14,0,0,7,-18,-3,-16,-1,3,-33,0
2204,1,-32,0,-1,-29,-4,1,-6,-8,-18,-426,0
2205,0,-51,-10,0,-59,-1,9,-3,-4,-44,-558,0
2206,0,-24,-1,0,-9,-17,2,-24,0,0,-31,0
2207,0,-32,2,0,-11,8,-29,-12,-23,3,-195,0
2208,0,-3,-2,0,1,-6,2,-3,-2,2,-42,0
2209,0,-28,1,0,-16,-18,6,-21,-9,2,361,0
2210,0,9,-4,-2,11,1,-3,10,1,-2,22,0
2211,0,-34,-3,0,-18,-13,-3,-22,-7,-5,-70,0
2212,-1,-20,0,0,7,3,10,5,1,14,63,1
2213,0,-16,-1,-2,-4,-2,-10,-1,1,-16,-166,0
2214,0,10,-4,0,11,-20,-1,-7,-11,8,139,1
2215,0,-41,-5,-2,28,8,5,15,1,25,435,1
2216,0,-15,3,3,-3,-15,3,1,-2,-14,-160,0
2217,0,-1,-3,1,-6,-7,12,9,-4,-6,-387,0
2218,0,13,-5,-1,-9,-1,-3,-13,-5,5,600,1
2219,0,-3,2,0,7,-4,0,3,4,-4,-499,1
2220,0,-7,-5,0,8,-8,7,0,1,6,259,1
2221,0,2,-1,-1,14,0,-16,4,-4,-2,-54,1
2222,0,3,-1,0,-6,-6,15,10,-2,-5,-247,0
2223,0,-48,-2,-2,32,-2,18,10,4,34,478,1
2224,0,17,-4,1,12,5,0,16,-7,8,-543,0
2225,0,-17,-1,0,20,-1,-2,18,-1,0,1,1
2226,0,-22,2,0,16,1,5,20,2,0,-179,1
2227,0,-31,2,0,19,9,3,21,8,2,-179,1
2228,1,-4,-2,0,-6,9,1,3,1,0,293,1
2229,0,-2,0,-1,-7,0,9,-10,12,0,115,1
